"size_iter","samples","cm","iter","acc","auc"
6,36,"svmsig","47",0.571428571428571,0.75
6,36,"svmrad","47",0.571428571428571,0.75
6,36,"rf","47",0.571428571428571,0.333333333333333
6,36,"l2","48",0.625,0.866666666666667
6,36,"l1","48",0.625,0.5
6,36,"svmsig","48",0.625,0.933333333333333
6,36,"svmrad","48",0.625,0.933333333333333
6,36,"rf","48",0.75,0.8
6,36,"l2","49",0.571428571428571,1
6,36,"l1","49",0.571428571428571,0.5
6,36,"svmsig","49",0.857142857142857,0.75
6,36,"svmrad","49",0.857142857142857,0.75
6,36,"rf","49",0.571428571428571,0.75
6,36,"l2","50",0.571428571428571,0.75
6,36,"l1","50",0.571428571428571,0.5
6,36,"svmsig","50",0.714285714285714,0.666666666666667
6,36,"svmrad","50",0.714285714285714,0.666666666666667
6,36,"rf","50",0.714285714285714,0.75
7,33,"l2","1",0.571428571428571,0.416666666666667
7,33,"l1","1",0.571428571428571,0.458333333333333
7,33,"svmsig","1",0.571428571428571,0.416666666666667
7,33,"svmrad","1",0.571428571428571,0.416666666666667
7,33,"rf","1",0.571428571428571,0.416666666666667
7,33,"l2","2",0.571428571428571,0.5
7,33,"l1","2",0.571428571428571,0.5
7,33,"svmsig","2",0.285714285714286,0.166666666666667
7,33,"svmrad","2",0.571428571428571,0.833333333333333
7,33,"rf","2",0.714285714285714,0.583333333333333
7,33,"l2","3",0.666666666666667,0.444444444444444
7,33,"l1","3",0.666666666666667,0.333333333333333
7,33,"svmsig","3",0.5,0.444444444444444
7,33,"svmrad","3",0.5,0.444444444444444
7,33,"rf","3",0.5,0.555555555555556
7,33,"l2","4",0.571428571428571,0.5
7,33,"l1","4",0.571428571428571,0.5
7,33,"svmsig","4",0.571428571428571,0.0833333333333333
7,33,"svmrad","4",0.571428571428571,0.0833333333333333
7,33,"rf","4",0.857142857142857,1
7,33,"l2","5",0.666666666666667,0.5
7,33,"l1","5",0.666666666666667,0.5
7,33,"svmsig","5",0.666666666666667,0.375
7,33,"svmrad","5",0.666666666666667,0.375
7,33,"rf","5",0.333333333333333,0.5
7,33,"l2","6",0.5,0.444444444444444
7,33,"l1","6",0.5,0.5
7,33,"svmsig","6",0.333333333333333,0.444444444444444
7,33,"svmrad","6",0.333333333333333,0.444444444444444
7,33,"rf","6",0.333333333333333,0.111111111111111
7,33,"l2","7",0.666666666666667,1
7,33,"l1","7",0.666666666666667,0.5
7,33,"svmsig","7",0.833333333333333,1
7,33,"svmrad","7",0.833333333333333,1
7,33,"rf","7",1,1
7,33,"l2","8",0.428571428571429,0.166666666666667
7,33,"l1","8",0.571428571428571,0.5
7,33,"svmsig","8",0.571428571428571,0.166666666666667
7,33,"svmrad","8",0.428571428571429,0.166666666666667
7,33,"rf","8",0.285714285714286,0.25
7,33,"l2","9",0.571428571428571,0.666666666666667
7,33,"l1","9",0.571428571428571,0.5
7,33,"svmsig","9",0.571428571428571,0.666666666666667
7,33,"svmrad","9",0.571428571428571,0.666666666666667
7,33,"rf","9",0.714285714285714,0.666666666666667
7,33,"l2","10",0.571428571428571,0.5
7,33,"l1","10",0.571428571428571,0.75
7,33,"svmsig","10",0.571428571428571,0.166666666666667
7,33,"svmrad","10",0.571428571428571,0.833333333333333
7,33,"rf","10",0.857142857142857,1
7,33,"l2","11",0.571428571428571,0.916666666666667
7,33,"l1","11",0.571428571428571,0.5
7,33,"svmsig","11",0.571428571428571,0.666666666666667
7,33,"svmrad","11",0.571428571428571,0.666666666666667
7,33,"rf","11",0.714285714285714,0.583333333333333
7,33,"l2","12",0.571428571428571,0.5
7,33,"l1","12",0.571428571428571,0.5
7,33,"svmsig","12",0.428571428571429,0.0833333333333333
7,33,"svmrad","12",0.571428571428571,0.0833333333333333
7,33,"rf","12",0.857142857142857,0.916666666666667
7,33,"l2","13",0.571428571428571,0.5
7,33,"l1","13",0.571428571428571,0.5
7,33,"svmsig","13",0.571428571428571,0.583333333333333
7,33,"svmrad","13",0.571428571428571,0.583333333333333
7,33,"rf","13",0.428571428571429,0.5
7,33,"l2","14",0.5,0.625
7,33,"l1","14",0.5,0.5
7,33,"svmsig","14",0.5,0.5
7,33,"svmrad","14",0.5,0.5
7,33,"rf","14",0.666666666666667,0.5
7,33,"l2","15",0.5,0.333333333333333
7,33,"l1","15",0.5,0.5
7,33,"svmsig","15",0.333333333333333,0.333333333333333
7,33,"svmrad","15",0.333333333333333,0.333333333333333
7,33,"rf","15",0.5,0.444444444444444
7,33,"l2","16",0.714285714285714,0.583333333333333
7,33,"l1","16",0.571428571428571,0.5
7,33,"svmsig","16",0.714285714285714,0.5
7,33,"svmrad","16",0.428571428571429,0.5
7,33,"rf","16",0.428571428571429,0.458333333333333
7,33,"l2","17",0.714285714285714,0.5
7,33,"l1","17",0.571428571428571,0.5
7,33,"svmsig","17",0.714285714285714,0.666666666666667
7,33,"svmrad","17",0.571428571428571,0.666666666666667
7,33,"rf","17",0.857142857142857,1
7,33,"l2","18",0.428571428571429,0.25
7,33,"l1","18",0.428571428571429,0.333333333333333
7,33,"svmsig","18",0.428571428571429,0.25
7,33,"svmrad","18",0.428571428571429,0.25
7,33,"rf","18",0.428571428571429,0.583333333333333
7,33,"l2","19",0.571428571428571,0.5
7,33,"l1","19",0.571428571428571,0.5
7,33,"svmsig","19",0.571428571428571,0.833333333333333
7,33,"svmrad","19",0.571428571428571,0.833333333333333
7,33,"rf","19",0.571428571428571,0.666666666666667
7,33,"l2","20",0.6,0.5
7,33,"l1","20",0.6,0.5
7,33,"svmsig","20",1,1
7,33,"svmrad","20",1,1
7,33,"rf","20",0.8,0.833333333333333
7,33,"l2","21",0.571428571428571,0.833333333333333
7,33,"l1","21",0.571428571428571,0.75
7,33,"svmsig","21",0.285714285714286,0.166666666666667
7,33,"svmrad","21",0.571428571428571,0.166666666666667
7,33,"rf","21",0.857142857142857,0.916666666666667
7,33,"l2","22",0.5,0.444444444444444
7,33,"l1","22",0.5,0.5
7,33,"svmsig","22",0.5,0.444444444444444
7,33,"svmrad","22",0.5,0.444444444444444
7,33,"rf","22",0.333333333333333,0.444444444444444
7,33,"l2","23",0.666666666666667,0.375
7,33,"l1","23",0.5,0.25
7,33,"svmsig","23",0.5,0.375
7,33,"svmrad","23",0.5,0.375
7,33,"rf","23",0.5,0.5
7,33,"l2","24",0.571428571428571,0.5
7,33,"l1","24",0.714285714285714,0.666666666666667
7,33,"svmsig","24",0.571428571428571,0.583333333333333
7,33,"svmrad","24",0.571428571428571,0.583333333333333
7,33,"rf","24",0.571428571428571,0.666666666666667
7,33,"l2","25",0.571428571428571,0.5
7,33,"l1","25",0.571428571428571,0.5
7,33,"svmsig","25",0.571428571428571,0.333333333333333
7,33,"svmrad","25",0.285714285714286,0.333333333333333
7,33,"rf","25",0.571428571428571,0.5
7,33,"l2","26",0.571428571428571,0.916666666666667
7,33,"l1","26",0.571428571428571,0.5
7,33,"svmsig","26",0.571428571428571,0.75
7,33,"svmrad","26",0.714285714285714,0.75
7,33,"rf","26",0.857142857142857,0.916666666666667
7,33,"l2","27",0.666666666666667,0.625
7,33,"l1","27",0.5,0.75
7,33,"svmsig","27",0.5,0.625
7,33,"svmrad","27",0.5,0.625
7,33,"rf","27",0.666666666666667,0.625
7,33,"l2","28",0.571428571428571,0.583333333333333
7,33,"l1","28",0.571428571428571,0.5
7,33,"svmsig","28",0.571428571428571,0.666666666666667
7,33,"svmrad","28",0.571428571428571,0.666666666666667
7,33,"rf","28",0.714285714285714,0.75
7,33,"l2","29",0.5,0.5
7,33,"l1","29",0.5,0.5
7,33,"svmsig","29",0.5,0.777777777777778
7,33,"svmrad","29",0.5,0.777777777777778
7,33,"rf","29",0.666666666666667,0.333333333333333
7,33,"l2","30",0.571428571428571,0.5
7,33,"l1","30",0.571428571428571,0.5
7,33,"svmsig","30",0.714285714285714,0.666666666666667
7,33,"svmrad","30",0.571428571428571,0.666666666666667
7,33,"rf","30",0.571428571428571,1
7,33,"l2","31",0.666666666666667,0.777777777777778
7,33,"l1","31",0.5,0.5
7,33,"svmsig","31",0.5,0.777777777777778
7,33,"svmrad","31",0.5,0.777777777777778
7,33,"rf","31",0.5,0.777777777777778
7,33,"l2","32",0.428571428571429,0.5
7,33,"l1","32",0.571428571428571,0.5
7,33,"svmsig","32",0.428571428571429,0.5
7,33,"svmrad","32",0.428571428571429,0.5
7,33,"rf","32",0.428571428571429,0.5
7,33,"l2","33",0.571428571428571,0.5
7,33,"l1","33",0.571428571428571,0.5
7,33,"svmsig","33",0.714285714285714,0.833333333333333
7,33,"svmrad","33",0.571428571428571,0.833333333333333
7,33,"rf","33",0.714285714285714,0.666666666666667
7,33,"l2","34",0.571428571428571,0.5
7,33,"l1","34",0.571428571428571,0.5
7,33,"svmsig","34",0.428571428571429,0.166666666666667
7,33,"svmrad","34",0.571428571428571,0.833333333333333
7,33,"rf","34",0.571428571428571,0.916666666666667
7,33,"l2","35",0.666666666666667,0.625
7,33,"l1","35",0.666666666666667,0.625
7,33,"svmsig","35",0.666666666666667,0.5
7,33,"svmrad","35",0.833333333333333,0.5
7,33,"rf","35",0.666666666666667,0.625
7,33,"l2","36",0.571428571428571,0.5
7,33,"l1","36",0.571428571428571,0.5
7,33,"svmsig","36",0.571428571428571,0.833333333333333
7,33,"svmrad","36",0.571428571428571,0.833333333333333
7,33,"rf","36",0.571428571428571,0.666666666666667
7,33,"l2","37",0.5,0.5
7,33,"l1","37",0.5,0.5
7,33,"svmsig","37",0.833333333333333,0.888888888888889
7,33,"svmrad","37",0.5,0.111111111111111
7,33,"rf","37",0.666666666666667,0.777777777777778
7,33,"l2","38",0.666666666666667,1
7,33,"l1","38",0.333333333333333,0.25
7,33,"svmsig","38",0.833333333333333,0.875
7,33,"svmrad","38",0.666666666666667,0.875
7,33,"rf","38",0.666666666666667,0.75
7,33,"l2","39",0.428571428571429,0.333333333333333
7,33,"l1","39",0.428571428571429,0.5
7,33,"svmsig","39",0.428571428571429,0.5
7,33,"svmrad","39",0.428571428571429,0.5
7,33,"rf","39",0.285714285714286,0.416666666666667
7,33,"l2","40",0.571428571428571,0.5
7,33,"l1","40",0.571428571428571,0.5
7,33,"svmsig","40",0.428571428571429,0.416666666666667
7,33,"svmrad","40",0.428571428571429,0.416666666666667
7,33,"rf","40",0.428571428571429,0.5
7,33,"l2","41",0.571428571428571,0.5
7,33,"l1","41",0.571428571428571,0.5
7,33,"svmsig","41",0.571428571428571,0
7,33,"svmrad","41",0.571428571428571,0
7,33,"rf","41",0.571428571428571,0.75
7,33,"l2","42",0.5,0.444444444444444
7,33,"l1","42",0.5,0.222222222222222
7,33,"svmsig","42",0.333333333333333,0.444444444444444
7,33,"svmrad","42",0.5,0.444444444444444
7,33,"rf","42",0.5,0.666666666666667
7,33,"l2","43",0.571428571428571,0.5
7,33,"l1","43",0.571428571428571,0.5
7,33,"svmsig","43",0.285714285714286,0.166666666666667
7,33,"svmrad","43",0.571428571428571,0.833333333333333
7,33,"rf","43",0.714285714285714,1
7,33,"l2","44",0.571428571428571,0.666666666666667
7,33,"l1","44",0.571428571428571,0.5
7,33,"svmsig","44",0.714285714285714,0.583333333333333
7,33,"svmrad","44",0.571428571428571,0.583333333333333
7,33,"rf","44",0.571428571428571,0.666666666666667
7,33,"l2","45",0.666666666666667,0.875
7,33,"l1","45",0.666666666666667,0.5
7,33,"svmsig","45",0.833333333333333,0.75
7,33,"svmrad","45",0.666666666666667,0.75
7,33,"rf","45",0.5,0.5
7,33,"l2","46",0.666666666666667,0.5
7,33,"l1","46",0.666666666666667,0.6875
7,33,"svmsig","46",0.666666666666667,0.75
7,33,"svmrad","46",0.666666666666667,0.75
7,33,"rf","46",0.666666666666667,0.75
7,33,"l2","47",0.571428571428571,0.75
7,33,"l1","47",0.714285714285714,0.666666666666667
7,33,"svmsig","47",0.571428571428571,0.75
7,33,"svmrad","47",0.571428571428571,0.75
7,33,"rf","47",0.714285714285714,0.583333333333333
7,33,"l2","48",0.5,0.5
7,33,"l1","48",0.5,0.5
7,33,"svmsig","48",0.833333333333333,0.666666666666667
7,33,"svmrad","48",0.5,0.666666666666667
7,33,"rf","48",0.833333333333333,0.722222222222222
7,33,"l2","49",0.571428571428571,0.416666666666667
7,33,"l1","49",0.571428571428571,0.5
7,33,"svmsig","49",0.714285714285714,0.416666666666667
7,33,"svmrad","49",0.571428571428571,0.416666666666667
7,33,"rf","49",0.857142857142857,0.75
7,33,"l2","50",0.571428571428571,0.5
7,33,"l1","50",0.571428571428571,0.5
7,33,"svmsig","50",0.571428571428571,0
7,33,"svmrad","50",0.571428571428571,0
7,33,"rf","50",0.714285714285714,0.75
8,31,"l2","1",0.6,0.833333333333333
8,31,"l1","1",0.6,1
8,31,"svmsig","1",0.6,0.166666666666667
8,31,"svmrad","1",0.8,0.833333333333333
8,31,"rf","1",1,1
8,31,"l2","2",0.571428571428571,0.333333333333333
8,31,"l1","2",0.571428571428571,0.5
8,31,"svmsig","2",0.428571428571429,0.333333333333333
8,31,"svmrad","2",0.428571428571429,0.333333333333333
8,31,"rf","2",0.142857142857143,0.166666666666667
8,31,"l2","3",0.571428571428571,0.666666666666667
8,31,"l1","3",0.571428571428571,0.5
8,31,"svmsig","3",0.571428571428571,0.666666666666667
8,31,"svmrad","3",0.571428571428571,0.666666666666667
8,31,"rf","3",0.571428571428571,0.75
8,31,"l2","4",0.857142857142857,0.75
8,31,"l1","4",0.428571428571429,0.5
8,31,"svmsig","4",0.714285714285714,0.75
8,31,"svmrad","4",0.714285714285714,0.75
8,31,"rf","4",0.714285714285714,0.916666666666667
8,31,"l2","5",0.6,0.833333333333333
8,31,"l1","5",0.6,0.5
8,31,"svmsig","5",0.6,0.666666666666667
8,31,"svmrad","5",0.6,0.666666666666667
8,31,"rf","5",0.6,0.666666666666667
8,31,"l2","6",0.8,0.833333333333333
8,31,"l1","6",0.6,0.5
8,31,"svmsig","6",0.8,0.833333333333333
8,31,"svmrad","6",0.8,0.833333333333333
8,31,"rf","6",0.8,0.833333333333333
8,31,"l2","7",0.428571428571429,0.583333333333333
8,31,"l1","7",0.428571428571429,0.25
8,31,"svmsig","7",0.428571428571429,0.5
8,31,"svmrad","7",0.428571428571429,0.5
8,31,"rf","7",0.428571428571429,0.583333333333333
8,31,"l2","8",0.666666666666667,0.5
8,31,"l1","8",0.666666666666667,0.5
8,31,"svmsig","8",0.5,0.5
8,31,"svmrad","8",0.5,0.5
8,31,"rf","8",0.333333333333333,0.125
8,31,"l2","9",0.5,0.777777777777778
8,31,"l1","9",0.5,0.5
8,31,"svmsig","9",0.666666666666667,0.777777777777778
8,31,"svmrad","9",0.666666666666667,0.777777777777778
8,31,"rf","9",0.5,0.777777777777778
8,31,"l2","10",0.571428571428571,0.666666666666667
8,31,"l1","10",0.571428571428571,0.5
8,31,"svmsig","10",0.571428571428571,0.666666666666667
8,31,"svmrad","10",0.714285714285714,0.666666666666667
8,31,"rf","10",0.714285714285714,0.833333333333333
8,31,"l2","11",0.571428571428571,0.583333333333333
8,31,"l1","11",0.571428571428571,0.5
8,31,"svmsig","11",0.571428571428571,0.666666666666667
8,31,"svmrad","11",0.571428571428571,0.666666666666667
8,31,"rf","11",0.571428571428571,0.583333333333333
8,31,"l2","12",0.571428571428571,0.833333333333333
8,31,"l1","12",0.714285714285714,0.833333333333333
8,31,"svmsig","12",0.571428571428571,0.833333333333333
8,31,"svmrad","12",0.571428571428571,0.833333333333333
8,31,"rf","12",0.571428571428571,0.833333333333333
8,31,"l2","13",0.571428571428571,0.666666666666667
8,31,"l1","13",0.571428571428571,0.5
8,31,"svmsig","13",0.571428571428571,0.75
8,31,"svmrad","13",0.571428571428571,0.75
8,31,"rf","13",0.714285714285714,0.875
8,31,"l2","14",0.2,0
8,31,"l1","14",0.6,0.5
8,31,"svmsig","14",0,0
8,31,"svmrad","14",0.2,0
8,31,"rf","14",0.2,0.333333333333333
8,31,"l2","15",0.4,0.333333333333333
8,31,"l1","15",0.4,0.5
8,31,"svmsig","15",0.4,0.333333333333333
8,31,"svmrad","15",0.4,0.333333333333333
8,31,"rf","15",0.2,0.333333333333333
8,31,"l2","16",0.571428571428571,0.5
8,31,"l1","16",0.571428571428571,0.583333333333333
8,31,"svmsig","16",0.571428571428571,0.583333333333333
8,31,"svmrad","16",0.571428571428571,0.583333333333333
8,31,"rf","16",0.285714285714286,0.333333333333333
8,31,"l2","17",0.571428571428571,0.583333333333333
8,31,"l1","17",0.571428571428571,0.458333333333333
8,31,"svmsig","17",0.571428571428571,0.5
8,31,"svmrad","17",0.571428571428571,0.5
8,31,"rf","17",0.571428571428571,0.5
8,31,"l2","18",0.6,0.333333333333333
8,31,"l1","18",0.6,0.416666666666667
8,31,"svmsig","18",0.6,0.166666666666667
8,31,"svmrad","18",0.4,0.166666666666667
8,31,"rf","18",0.4,0.666666666666667
8,31,"l2","19",0.833333333333333,0.75
8,31,"l1","19",0.666666666666667,0.5
8,31,"svmsig","19",0.666666666666667,0.75
8,31,"svmrad","19",0.833333333333333,0.75
8,31,"rf","19",0.666666666666667,0.5
8,31,"l2","20",0.5,1
8,31,"l1","20",0.5,0.333333333333333
8,31,"svmsig","20",0.833333333333333,1
8,31,"svmrad","20",0.833333333333333,1
8,31,"rf","20",0.666666666666667,1
8,31,"l2","21",0.571428571428571,0.75
8,31,"l1","21",0.571428571428571,0.5
8,31,"svmsig","21",0.571428571428571,0.666666666666667
8,31,"svmrad","21",0.571428571428571,0.666666666666667
8,31,"rf","21",0.571428571428571,0.666666666666667
8,31,"l2","22",0.666666666666667,0.75
8,31,"l1","22",0.666666666666667,0.5
8,31,"svmsig","22",0.666666666666667,0.75
8,31,"svmrad","22",0.666666666666667,0.75
8,31,"rf","22",0.5,0.75
8,31,"l2","23",0.5,0.888888888888889
8,31,"l1","23",0.5,0.5
8,31,"svmsig","23",0.5,0.888888888888889
8,31,"svmrad","23",0.5,0.888888888888889
8,31,"rf","23",0.5,1
8,31,"l2","24",0.6,0.5
8,31,"l1","24",0.6,0.5
8,31,"svmsig","24",0.6,0.5
8,31,"svmrad","24",0.4,0.5
8,31,"rf","24",0.4,0.333333333333333
8,31,"l2","25",0.714285714285714,0.666666666666667
8,31,"l1","25",0.714285714285714,0.416666666666667
8,31,"svmsig","25",0.714285714285714,0.666666666666667
8,31,"svmrad","25",0.714285714285714,0.666666666666667
8,31,"rf","25",0.857142857142857,0.75
8,31,"l2","26",0.571428571428571,0.583333333333333
8,31,"l1","26",0.571428571428571,0.5
8,31,"svmsig","26",0.571428571428571,0.583333333333333
8,31,"svmrad","26",0.571428571428571,0.583333333333333
8,31,"rf","26",0.571428571428571,0.833333333333333
8,31,"l2","27",0.5,0.625
8,31,"l1","27",0.666666666666667,0.5
8,31,"svmsig","27",0.5,0.5
8,31,"svmrad","27",0.5,0.5
8,31,"rf","27",0.5,0.75
8,31,"l2","28",0.5,0.333333333333333
8,31,"l1","28",0.5,0.444444444444444
8,31,"svmsig","28",0.5,0.555555555555556
8,31,"svmrad","28",0.5,0.555555555555556
8,31,"rf","28",0.5,0.555555555555556
8,31,"l2","29",0.6,0.833333333333333
8,31,"l1","29",0.6,0.5
8,31,"svmsig","29",0.6,1
8,31,"svmrad","29",0.8,1
8,31,"rf","29",0.8,1
8,31,"l2","30",0.857142857142857,1
8,31,"l1","30",0.571428571428571,0.541666666666667
8,31,"svmsig","30",0.714285714285714,0.833333333333333
8,31,"svmrad","30",0.714285714285714,0.833333333333333
8,31,"rf","30",0.571428571428571,0.75
8,31,"l2","31",0.666666666666667,0.666666666666667
8,31,"l1","31",0.5,0.5
8,31,"svmsig","31",0.5,0.555555555555556
8,31,"svmrad","31",0.5,0.555555555555556
8,31,"rf","31",0.5,0.611111111111111
8,31,"l2","32",0.5,0.888888888888889
8,31,"l1","32",0.5,0.5
8,31,"svmsig","32",0.5,0.777777777777778
8,31,"svmrad","32",0.5,0.777777777777778
8,31,"rf","32",0.5,1
8,31,"l2","33",0.833333333333333,1
8,31,"l1","33",0.666666666666667,0.5
8,31,"svmsig","33",0.166666666666667,0
8,31,"svmrad","33",0.666666666666667,1
8,31,"rf","33",0.666666666666667,0.625
8,31,"l2","34",0.666666666666667,0.875
8,31,"l1","34",0.666666666666667,0.625
8,31,"svmsig","34",0.5,0.75
8,31,"svmrad","34",0.666666666666667,0.75
8,31,"rf","34",0.833333333333333,0.8125
8,31,"l2","35",0.571428571428571,0.666666666666667
8,31,"l1","35",0.571428571428571,0.5
8,31,"svmsig","35",0.571428571428571,0.833333333333333
8,31,"svmrad","35",0.571428571428571,0.833333333333333
8,31,"rf","35",0.714285714285714,0.75
8,31,"l2","36",0.5,1
8,31,"l1","36",0.5,0.5
8,31,"svmsig","36",0.666666666666667,1
8,31,"svmrad","36",0.5,1
8,31,"rf","36",0.833333333333333,1
8,31,"l2","37",0.833333333333333,1
8,31,"l1","37",0.666666666666667,0.5
8,31,"svmsig","37",0.666666666666667,0.75
8,31,"svmrad","37",0.666666666666667,0.75
8,31,"rf","37",0.166666666666667,0
8,31,"l2","38",0.666666666666667,0.75
8,31,"l1","38",0.666666666666667,0.875
8,31,"svmsig","38",0.666666666666667,0.75
8,31,"svmrad","38",0.666666666666667,0.75
8,31,"rf","38",0.666666666666667,0.875
8,31,"l2","39",0.5,0.555555555555556
8,31,"l1","39",0.5,0.5
8,31,"svmsig","39",0.666666666666667,0.666666666666667
8,31,"svmrad","39",0.666666666666667,0.666666666666667
8,31,"rf","39",0.666666666666667,0.555555555555556
8,31,"l2","40",0.571428571428571,0.416666666666667
8,31,"l1","40",0.428571428571429,0.25
8,31,"svmsig","40",0.428571428571429,0.333333333333333
8,31,"svmrad","40",0.428571428571429,0.333333333333333
8,31,"rf","40",0.285714285714286,0.25
8,31,"l2","41",0.666666666666667,0.75
8,31,"l1","41",0.666666666666667,0.5
8,31,"svmsig","41",0.666666666666667,0.625
