"size_iter","samples","cm","iter","acc","auc"
8,31,"svmrad","41",0.666666666666667,0.625
8,31,"rf","41",0.833333333333333,0.625
8,31,"l2","42",0.666666666666667,0.777777777777778
8,31,"l1","42",0.5,0.5
8,31,"svmsig","42",0.333333333333333,0.555555555555556
8,31,"svmrad","42",0.5,0.555555555555556
8,31,"rf","42",0.666666666666667,0.777777777777778
8,31,"l2","43",0.833333333333333,1
8,31,"l1","43",0.666666666666667,0.5
8,31,"svmsig","43",0.833333333333333,0.875
8,31,"svmrad","43",0.833333333333333,0.875
8,31,"rf","43",0.833333333333333,0.6875
8,31,"l2","44",0.5,0.888888888888889
8,31,"l1","44",0.5,0.777777777777778
8,31,"svmsig","44",0.833333333333333,0.888888888888889
8,31,"svmrad","44",0.833333333333333,0.888888888888889
8,31,"rf","44",0.666666666666667,1
8,31,"l2","45",0.571428571428571,0.5
8,31,"l1","45",0.571428571428571,0.5
8,31,"svmsig","45",0.571428571428571,0.5
8,31,"svmrad","45",0.571428571428571,0.5
8,31,"rf","45",0.571428571428571,0.583333333333333
8,31,"l2","46",0.571428571428571,0.5
8,31,"l1","46",0.714285714285714,0.75
8,31,"svmsig","46",0.428571428571429,0.416666666666667
8,31,"svmrad","46",0.571428571428571,0.416666666666667
8,31,"rf","46",0.714285714285714,0.75
8,31,"l2","47",0.571428571428571,0.5
8,31,"l1","47",0.571428571428571,0.5
8,31,"svmsig","47",0.714285714285714,0.666666666666667
8,31,"svmrad","47",0.571428571428571,0.666666666666667
8,31,"rf","47",0.571428571428571,0.583333333333333
8,31,"l2","48",0.6,1
8,31,"l1","48",0.6,1
8,31,"svmsig","48",0.6,0
8,31,"svmrad","48",0.6,1
8,31,"rf","48",0.8,1
8,31,"l2","49",0.6,0.666666666666667
8,31,"l1","49",0.6,0.166666666666667
8,31,"svmsig","49",0.6,0.5
8,31,"svmrad","49",0.6,0.5
8,31,"rf","49",0.6,1
8,31,"l2","50",0.571428571428571,0.5
8,31,"l1","50",0.571428571428571,0.5
8,31,"svmsig","50",0.428571428571429,0.5
8,31,"svmrad","50",0.571428571428571,0.5
8,31,"rf","50",0.571428571428571,0.666666666666667
9,29,"l2","1",0.8,1
9,29,"l1","1",0.6,0.5
9,29,"svmsig","1",1,1
9,29,"svmrad","1",0.8,1
9,29,"rf","1",1,1
9,29,"l2","2",0.5,0.5
9,29,"l1","2",0.666666666666667,0.625
9,29,"svmsig","2",0.666666666666667,0.5
9,29,"svmrad","2",0.666666666666667,0.5
9,29,"rf","2",0.666666666666667,0.875
9,29,"l2","3",0.5,0.888888888888889
9,29,"l1","3",0.5,0.5
9,29,"svmsig","3",0.666666666666667,0.777777777777778
9,29,"svmrad","3",0.5,0.777777777777778
9,29,"rf","3",0.5,0.777777777777778
9,29,"l2","4",0.5,0.888888888888889
9,29,"l1","4",0.5,0.5
9,29,"svmsig","4",0.5,0.666666666666667
9,29,"svmrad","4",0.5,0.666666666666667
9,29,"rf","4",0.5,0.722222222222222
9,29,"l2","5",0.5,0.75
9,29,"l1","5",0.666666666666667,0.5
9,29,"svmsig","5",0.5,0.75
9,29,"svmrad","5",0.5,0.75
9,29,"rf","5",0.5,0.5
9,29,"l2","6",0.6,0.5
9,29,"l1","6",0.6,0.5
9,29,"svmsig","6",0.8,1
9,29,"svmrad","6",0.8,1
9,29,"rf","6",1,1
9,29,"l2","7",0.571428571428571,0.75
9,29,"l1","7",0.571428571428571,0.5
9,29,"svmsig","7",0.571428571428571,0.583333333333333
9,29,"svmrad","7",0.428571428571429,0.583333333333333
9,29,"rf","7",0.714285714285714,0.833333333333333
9,29,"l2","8",0.6,0.833333333333333
9,29,"l1","8",0.6,0.666666666666667
9,29,"svmsig","8",0.8,1
9,29,"svmrad","8",0.8,1
9,29,"rf","8",0.8,0.833333333333333
9,29,"l2","9",0.6,0.5
9,29,"l1","9",0.4,0.666666666666667
9,29,"svmsig","9",0.8,0.666666666666667
9,29,"svmrad","9",0.6,0.666666666666667
9,29,"rf","9",0.6,0.333333333333333
9,29,"l2","10",0.571428571428571,0.666666666666667
9,29,"l1","10",0.428571428571429,0.5
9,29,"svmsig","10",0.571428571428571,0.75
9,29,"svmrad","10",0.571428571428571,0.75
9,29,"rf","10",0.714285714285714,0.625
9,29,"l2","11",0.666666666666667,1
9,29,"l1","11",0.666666666666667,0.875
9,29,"svmsig","11",0.666666666666667,0.75
9,29,"svmrad","11",0.666666666666667,0.75
9,29,"rf","11",0.666666666666667,0.875
9,29,"l2","12",0.5,0.666666666666667
9,29,"l1","12",0.666666666666667,0.666666666666667
9,29,"svmsig","12",0.5,0.666666666666667
9,29,"svmrad","12",0.5,0.666666666666667
9,29,"rf","12",0.5,0.888888888888889
9,29,"l2","13",0.571428571428571,0.75
9,29,"l1","13",0.571428571428571,0.5
9,29,"svmsig","13",0.857142857142857,0.833333333333333
9,29,"svmrad","13",0.714285714285714,0.833333333333333
9,29,"rf","13",0.571428571428571,0.833333333333333
9,29,"l2","14",0.6,1
9,29,"l1","14",0.6,0.5
9,29,"svmsig","14",0.8,1
9,29,"svmrad","14",0.8,1
9,29,"rf","14",0.8,0.833333333333333
9,29,"l2","15",0.6,0.833333333333333
9,29,"l1","15",0.6,0.5
9,29,"svmsig","15",0.6,1
9,29,"svmrad","15",0.8,1
9,29,"rf","15",0.8,0.833333333333333
9,29,"l2","16",0.666666666666667,0.75
9,29,"l1","16",0.666666666666667,0.5
9,29,"svmsig","16",0.5,0.75
9,29,"svmrad","16",0.5,0.75
9,29,"rf","16",0.5,0.75
9,29,"l2","17",0.666666666666667,0.666666666666667
9,29,"l1","17",0.5,0.5
9,29,"svmsig","17",0.666666666666667,0.666666666666667
9,29,"svmrad","17",0.666666666666667,0.666666666666667
9,29,"rf","17",0.5,0.777777777777778
9,29,"l2","18",0.5,0.444444444444444
9,29,"l1","18",0.5,0.5
9,29,"svmsig","18",0.666666666666667,0.555555555555556
9,29,"svmrad","18",0.5,0.555555555555556
9,29,"rf","18",0.666666666666667,0.555555555555556
9,29,"l2","19",0.833333333333333,0.875
9,29,"l1","19",0.666666666666667,0.875
9,29,"svmsig","19",1,1
9,29,"svmrad","19",0.833333333333333,1
9,29,"rf","19",0.666666666666667,1
9,29,"l2","20",0.6,0.833333333333333
9,29,"l1","20",0.6,0.5
9,29,"svmsig","20",0.8,0.833333333333333
9,29,"svmrad","20",0.6,0.833333333333333
9,29,"rf","20",0.4,0.666666666666667
9,29,"l2","21",0.571428571428571,1
9,29,"l1","21",0.428571428571429,0.333333333333333
9,29,"svmsig","21",0.857142857142857,1
9,29,"svmrad","21",0.857142857142857,1
9,29,"rf","21",0.857142857142857,0.916666666666667
9,29,"l2","22",0.666666666666667,0.375
9,29,"l1","22",0.666666666666667,0.625
9,29,"svmsig","22",0.5,0
9,29,"svmrad","22",0.5,0
9,29,"rf","22",0.666666666666667,0.75
9,29,"l2","23",0.5,0.888888888888889
9,29,"l1","23",0.5,0.5
9,29,"svmsig","23",0.5,0.888888888888889
9,29,"svmrad","23",0.666666666666667,0.888888888888889
9,29,"rf","23",0.833333333333333,0.888888888888889
9,29,"l2","24",0.4,0.333333333333333
9,29,"l1","24",0.6,0.5
9,29,"svmsig","24",0.4,0.5
9,29,"svmrad","24",0.4,0.5
9,29,"rf","24",0.2,0.333333333333333
9,29,"l2","25",0.6,0.833333333333333
9,29,"l1","25",0.4,0.666666666666667
9,29,"svmsig","25",0.8,0.833333333333333
9,29,"svmrad","25",0.6,0.833333333333333
9,29,"rf","25",1,1
9,29,"l2","26",0.6,0.666666666666667
9,29,"l1","26",0.6,0.5
9,29,"svmsig","26",0.6,0.666666666666667
9,29,"svmrad","26",0.6,0.666666666666667
9,29,"rf","26",0.6,0.666666666666667
9,29,"l2","27",0.5,0.777777777777778
9,29,"l1","27",0.5,0.5
9,29,"svmsig","27",0.666666666666667,0.888888888888889
9,29,"svmrad","27",0.5,0.888888888888889
9,29,"rf","27",0.333333333333333,0.333333333333333
9,29,"l2","28",0.833333333333333,0.625
9,29,"l1","28",0.5,0.625
9,29,"svmsig","28",0.5,0.625
9,29,"svmrad","28",0.666666666666667,0.625
9,29,"rf","28",0.5,0.75
9,29,"l2","29",0.666666666666667,0.625
9,29,"l1","29",0.666666666666667,0.5
9,29,"svmsig","29",0.666666666666667,0.625
9,29,"svmrad","29",0.666666666666667,0.625
9,29,"rf","29",0.666666666666667,1
9,29,"l2","30",0.5,0.555555555555556
9,29,"l1","30",0.5,0.333333333333333
9,29,"svmsig","30",0.5,0.555555555555556
9,29,"svmrad","30",0.5,0.555555555555556
9,29,"rf","30",0.5,0.555555555555556
9,29,"l2","31",0.5,0.5
9,29,"l1","31",0.666666666666667,0.5
9,29,"svmsig","31",0.5,0.5
9,29,"svmrad","31",0.5,0.5
9,29,"rf","31",0.5,0.625
9,29,"l2","32",0.6,1
9,29,"l1","32",0.6,0.5
9,29,"svmsig","32",0.8,1
9,29,"svmrad","32",0.6,1
9,29,"rf","32",1,1
9,29,"l2","33",0.8,0.666666666666667
9,29,"l1","33",0.6,0.666666666666667
9,29,"svmsig","33",0.8,0.666666666666667
9,29,"svmrad","33",0.8,0.666666666666667
9,29,"rf","33",0.8,0.833333333333333
9,29,"l2","34",0.666666666666667,0.666666666666667
9,29,"l1","34",0.5,0.5
9,29,"svmsig","34",0.5,0.666666666666667
9,29,"svmrad","34",0.5,0.666666666666667
9,29,"rf","34",0.333333333333333,0.666666666666667
9,29,"l2","35",0.571428571428571,0.5
9,29,"l1","35",0.571428571428571,0.5
9,29,"svmsig","35",0.571428571428571,0.666666666666667
9,29,"svmrad","35",0.571428571428571,0.666666666666667
9,29,"rf","35",0.714285714285714,0.916666666666667
9,29,"l2","36",0.5,0.888888888888889
9,29,"l1","36",0.666666666666667,0.777777777777778
9,29,"svmsig","36",0.5,0.888888888888889
9,29,"svmrad","36",0.5,0.111111111111111
9,29,"rf","36",0.666666666666667,0.888888888888889
9,29,"l2","37",0.6,0.666666666666667
9,29,"l1","37",0.6,0.333333333333333
9,29,"svmsig","37",0.4,0.666666666666667
9,29,"svmrad","37",0.6,0.666666666666667
9,29,"rf","37",0.4,0.666666666666667
9,29,"l2","38",0.6,1
9,29,"l1","38",0.6,0.5
9,29,"svmsig","38",1,1
9,29,"svmrad","38",1,1
9,29,"rf","38",0.8,1
9,29,"l2","39",0.571428571428571,0.666666666666667
9,29,"l1","39",0.571428571428571,0.5
9,29,"svmsig","39",0.571428571428571,0.583333333333333
9,29,"svmrad","39",0.571428571428571,0.583333333333333
9,29,"rf","39",0.714285714285714,0.833333333333333
9,29,"l2","40",0.5,0.125
9,29,"l1","40",0.666666666666667,0.5
9,29,"svmsig","40",0.166666666666667,0.125
9,29,"svmrad","40",0.166666666666667,0.125
9,29,"rf","40",0.5,0.6875
9,29,"l2","41",0.8,0.833333333333333
9,29,"l1","41",0.8,0.5
9,29,"svmsig","41",0.8,0.833333333333333
9,29,"svmrad","41",0.8,0.833333333333333
9,29,"rf","41",0.8,1
9,29,"l2","42",0.666666666666667,1
9,29,"l1","42",0.666666666666667,0.5
9,29,"svmsig","42",0.666666666666667,1
9,29,"svmrad","42",0.666666666666667,1
9,29,"rf","42",0.833333333333333,0.875
9,29,"l2","43",0.5,0.777777777777778
9,29,"l1","43",0.5,0.5
9,29,"svmsig","43",0.666666666666667,0.777777777777778
9,29,"svmrad","43",0.666666666666667,0.777777777777778
9,29,"rf","43",0.5,0.777777777777778
9,29,"l2","44",0.333333333333333,0.333333333333333
9,29,"l1","44",0.5,0.5
9,29,"svmsig","44",0.166666666666667,0.333333333333333
9,29,"svmrad","44",0.166666666666667,0.333333333333333
9,29,"rf","44",0.333333333333333,0.333333333333333
9,29,"l2","45",0.666666666666667,1
9,29,"l1","45",0.5,0.25
9,29,"svmsig","45",0.666666666666667,1
9,29,"svmrad","45",0.833333333333333,1
9,29,"rf","45",0.666666666666667,0.875
9,29,"l2","46",0.6,0.666666666666667
9,29,"l1","46",0.8,0.5
9,29,"svmsig","46",0.6,0.666666666666667
9,29,"svmrad","46",0.6,0.666666666666667
9,29,"rf","46",0.8,0.833333333333333
9,29,"l2","47",0.6,1
9,29,"l1","47",0.8,1
9,29,"svmsig","47",1,1
9,29,"svmrad","47",0.6,1
9,29,"rf","47",0.8,1
9,29,"l2","48",0.833333333333333,0.5
9,29,"l1","48",0.5,0.25
9,29,"svmsig","48",0.333333333333333,0.5
9,29,"svmrad","48",0.333333333333333,0.5
9,29,"rf","48",0.5,0.75
9,29,"l2","49",0.5,1
9,29,"l1","49",0.5,0.5
9,29,"svmsig","49",0.666666666666667,1
9,29,"svmrad","49",0.666666666666667,1
9,29,"rf","49",0.666666666666667,1
9,29,"l2","50",0.571428571428571,0.666666666666667
9,29,"l1","50",0.571428571428571,0.5
9,29,"svmsig","50",0.571428571428571,0.666666666666667
9,29,"svmrad","50",0.571428571428571,0.666666666666667
9,29,"rf","50",0.428571428571429,0.666666666666667
10,27,"l2","1",0.666666666666667,0.625
10,27,"l1","1",0.666666666666667,0.5
10,27,"svmsig","1",0.5,0.5
10,27,"svmrad","1",0.5,0.5
10,27,"rf","1",0.333333333333333,0.375
10,27,"l2","2",0.6,1
10,27,"l1","2",0.6,0.5
10,27,"svmsig","2",0.8,1
10,27,"svmrad","2",0.8,1
10,27,"rf","2",0.8,1
10,27,"l2","3",0.6,0.333333333333333
10,27,"l1","3",0.6,0.166666666666667
10,27,"svmsig","3",0.6,0.166666666666667
10,27,"svmrad","3",0.6,0.166666666666667
10,27,"rf","3",0.6,0.666666666666667
10,27,"l2","4",0.5,1
10,27,"l1","4",0.5,0.5
10,27,"svmsig","4",0.666666666666667,1
10,27,"svmrad","4",0.666666666666667,1
10,27,"rf","4",0.666666666666667,0.777777777777778
10,27,"l2","5",0.6,0.5
10,27,"l1","5",0.6,0.5
10,27,"svmsig","5",0.4,0.333333333333333
10,27,"svmrad","5",0.4,0.333333333333333
10,27,"rf","5",0.8,0.833333333333333
10,27,"l2","6",0.6,0.5
10,27,"l1","6",0.6,0.5
10,27,"svmsig","6",0.8,1
10,27,"svmrad","6",0.8,1
10,27,"rf","6",0.8,1
10,27,"l2","7",0.8,0.666666666666667
10,27,"l1","7",0.6,0.5
10,27,"svmsig","7",0.6,0.666666666666667
10,27,"svmrad","7",0.6,0.666666666666667
10,27,"rf","7",0.8,0.666666666666667
10,27,"l2","8",0.6,1
10,27,"l1","8",0.4,0.666666666666667
10,27,"svmsig","8",0.6,1
10,27,"svmrad","8",0.6,1
10,27,"rf","8",0.6,1
10,27,"l2","9",0.571428571428571,0.583333333333333
10,27,"l1","9",0.571428571428571,0.5
10,27,"svmsig","9",0.571428571428571,0.416666666666667
10,27,"svmrad","9",0.428571428571429,0.416666666666667
10,27,"rf","9",0.285714285714286,0.333333333333333
10,27,"l2","10",0.6,0.333333333333333
10,27,"l1","10",0.6,0.5
10,27,"svmsig","10",0.4,0.333333333333333
10,27,"svmrad","10",0.4,0.333333333333333
10,27,"rf","10",0.6,0.666666666666667
10,27,"l2","11",0.666666666666667,0.75
10,27,"l1","11",0.666666666666667,0.5
10,27,"svmsig","11",0.666666666666667,1
10,27,"svmrad","11",0.666666666666667,1
10,27,"rf","11",0.833333333333333,1
10,27,"l2","12",0.5,0.666666666666667
10,27,"l1","12",0.333333333333333,0.222222222222222
10,27,"svmsig","12",0.333333333333333,0.333333333333333
10,27,"svmrad","12",0.666666666666667,0.666666666666667
10,27,"rf","12",0.666666666666667,0.777777777777778
10,27,"l2","13",0.6,0.666666666666667
10,27,"l1","13",0.6,0.5
10,27,"svmsig","13",0.6,0.666666666666667
10,27,"svmrad","13",0.6,0.666666666666667
10,27,"rf","13",0.6,0.333333333333333
10,27,"l2","14",0.8,1
10,27,"l1","14",0.6,0.5
10,27,"svmsig","14",1,1
10,27,"svmrad","14",0.6,0
10,27,"rf","14",0.4,0.666666666666667
10,27,"l2","15",0.8,0.5
10,27,"l1","15",0.6,0.5
10,27,"svmsig","15",0.6,0.5
10,27,"svmrad","15",0.6,0.5
10,27,"rf","15",0.8,0.833333333333333
10,27,"l2","16",0.6,0.5
10,27,"l1","16",0.6,0.5
10,27,"svmsig","16",0.6,0.666666666666667
10,27,"svmrad","16",0.6,0.666666666666667
10,27,"rf","16",0.6,0.666666666666667
10,27,"l2","17",0.4,0.5
10,27,"l1","17",0.6,0.666666666666667
10,27,"svmsig","17",0.4,0.5
10,27,"svmrad","17",0.4,0.5
10,27,"rf","17",0.6,0.5
10,27,"l2","18",0.666666666666667,0.75
10,27,"l1","18",0.5,0.625
10,27,"svmsig","18",0.666666666666667,0.75
10,27,"svmrad","18",0.833333333333333,0.75
10,27,"rf","18",0.666666666666667,0.875
10,27,"l2","19",0.5,0.5
10,27,"l1","19",0.5,0.5
10,27,"svmsig","19",0.5,0.777777777777778
10,27,"svmrad","19",0.666666666666667,0.777777777777778
10,27,"rf","19",0.666666666666667,0.888888888888889
10,27,"l2","20",0.6,0.666666666666667
10,27,"l1","20",0.6,0.5
10,27,"svmsig","20",0.6,0.666666666666667
10,27,"svmrad","20",0.4,0.666666666666667
10,27,"rf","20",0.4,0.666666666666667
10,27,"l2","21",0.666666666666667,0.625
10,27,"l1","21",0.666666666666667,0.5
10,27,"svmsig","21",0.666666666666667,0.375
10,27,"svmrad","21",0.666666666666667,0.375
10,27,"rf","21",0.666666666666667,0.5
10,27,"l2","22",0.4,0
10,27,"l1","22",0.6,0.333333333333333
10,27,"svmsig","22",0.2,0
10,27,"svmrad","22",0.2,0
10,27,"rf","22",0.4,0.0833333333333333
10,27,"l2","23",0.6,1
10,27,"l1","23",0.2,0.333333333333333
10,27,"svmsig","23",0.8,1
10,27,"svmrad","23",0.8,1
10,27,"rf","23",0.4,0.666666666666667
10,27,"l2","24",0.5,0.777777777777778
10,27,"l1","24",0.5,0.5
10,27,"svmsig","24",0.5,0.777777777777778
10,27,"svmrad","24",0.666666666666667,0.777777777777778
10,27,"rf","24",0.5,1
10,27,"l2","25",0.6,0.5
10,27,"l1","25",0.6,0.5
10,27,"svmsig","25",0.6,1
10,27,"svmrad","25",0.6,0
10,27,"rf","25",0.8,1
10,27,"l2","26",0.6,0.333333333333333
10,27,"l1","26",0.6,0
10,27,"svmsig","26",0.6,0.5
10,27,"svmrad","26",0.6,0.5
10,27,"rf","26",0.6,0.333333333333333
10,27,"l2","27",0.666666666666667,0.875
10,27,"l1","27",0.666666666666667,0.5
10,27,"svmsig","27",0.666666666666667,0.875
10,27,"svmrad","27",0.666666666666667,0.875
10,27,"rf","27",0.666666666666667,1
10,27,"l2","28",0.6,1
10,27,"l1","28",0.6,0.333333333333333
10,27,"svmsig","28",1,1
10,27,"svmrad","28",0.6,1
10,27,"rf","28",0.8,1
10,27,"l2","29",0.6,0.833333333333333
10,27,"l1","29",0.6,0.5
10,27,"svmsig","29",0.8,0.833333333333333
10,27,"svmrad","29",0.8,0.833333333333333
10,27,"rf","29",0.8,0.833333333333333
10,27,"l2","30",0.5,0.333333333333333
10,27,"l1","30",0.5,0.555555555555556
10,27,"svmsig","30",0.5,0.333333333333333
10,27,"svmrad","30",0.333333333333333,0.333333333333333
10,27,"rf","30",0.5,0.222222222222222
10,27,"l2","31",0.6,0.5
10,27,"l1","31",0.6,0.5
10,27,"svmsig","31",0.8,0.833333333333333
10,27,"svmrad","31",0.6,0.833333333333333
10,27,"rf","31",0.8,0.833333333333333
10,27,"l2","32",0.6,1
10,27,"l1","32",0.6,0.5
10,27,"svmsig","32",0.8,1
10,27,"svmrad","32",0.6,1
10,27,"rf","32",0.8,1
10,27,"l2","33",0.5,0.666666666666667
10,27,"l1","33",0.5,0.5
10,27,"svmsig","33",0.5,0.666666666666667
10,27,"svmrad","33",0.5,0.666666666666667
10,27,"rf","33",0.5,0.777777777777778
10,27,"l2","34",0.666666666666667,0.75
10,27,"l1","34",0.666666666666667,0.5
10,27,"svmsig","34",0.5,0.75
10,27,"svmrad","34",0.5,0.75
10,27,"rf","34",0.833333333333333,0.625
10,27,"l2","35",0.6,0.5
10,27,"l1","35",0.6,0.5
10,27,"svmsig","35",0.6,0.666666666666667
10,27,"svmrad","35",0.6,0.666666666666667
10,27,"rf","35",0.6,0.666666666666667
10,27,"l2","36",0.6,0.666666666666667
10,27,"l1","36",0.6,0.5
10,27,"svmsig","36",0.4,0.666666666666667
10,27,"svmrad","36",0.6,0.666666666666667
10,27,"rf","36",0.6,0.666666666666667
10,27,"l2","37",0.6,1
10,27,"l1","37",0.6,0.5
10,27,"svmsig","37",0.8,1
10,27,"svmrad","37",0.8,1
10,27,"rf","37",0.6,1
10,27,"l2","38",0.6,0.333333333333333
10,27,"l1","38",0.6,0.5
10,27,"svmsig","38",0.4,0.333333333333333
10,27,"svmrad","38",0.4,0.333333333333333
10,27,"rf","38",0.8,0.666666666666667
10,27,"l2","39",0.5,0.666666666666667
10,27,"l1","39",0.333333333333333,0.222222222222222
10,27,"svmsig","39",0.5,0.333333333333333
10,27,"svmrad","39",0.666666666666667,0.666666666666667
10,27,"rf","39",0.5,0.666666666666667
10,27,"l2","40",0.5,0.625
10,27,"l1","40",0.5,0.125
10,27,"svmsig","40",0.5,0.625
10,27,"svmrad","40",0.5,0.625
10,27,"rf","40",0.333333333333333,0.375
10,27,"l2","41",0.5,0.555555555555556
10,27,"l1","41",0.5,0.5
10,27,"svmsig","41",0.5,0.444444444444444
10,27,"svmrad","41",0.5,0.555555555555556
10,27,"rf","41",0.5,0.333333333333333
10,27,"l2","42",0.6,0.333333333333333
10,27,"l1","42",0.6,0.5
10,27,"svmsig","42",0.6,0.333333333333333
10,27,"svmrad","42",0.6,0.333333333333333
10,27,"rf","42",0.6,0.166666666666667
10,27,"l2","43",0.666666666666667,0.75
10,27,"l1","43",0.5,0.375
10,27,"svmsig","43",0.833333333333333,0.75
10,27,"svmrad","43",0.833333333333333,0.75
10,27,"rf","43",0.5,0.75
10,27,"l2","44",0.8,1
10,27,"l1","44",0.6,0.5
10,27,"svmsig","44",0.6,1
10,27,"svmrad","44",0.4,1
10,27,"rf","44",0.6,1
10,27,"l2","45",0.6,1
10,27,"l1","45",0.6,0.5
10,27,"svmsig","45",0.8,1
10,27,"svmrad","45",0.8,1
10,27,"rf","45",0.6,1
10,27,"l2","46",0.5,0.777777777777778
10,27,"l1","46",0.5,0.5
10,27,"svmsig","46",0.5,0.777777777777778
10,27,"svmrad","46",0.666666666666667,0.777777777777778
10,27,"rf","46",0.333333333333333,0.666666666666667
10,27,"l2","47",0.5,0.375
10,27,"l1","47",0.666666666666667,0.5
10,27,"svmsig","47",0.5,0.25
10,27,"svmrad","47",0.5,0.25
10,27,"rf","47",0.5,0.5
10,27,"l2","48",0.8,0.666666666666667
10,27,"l1","48",0.6,0.5
10,27,"svmsig","48",0.6,0.666666666666667
10,27,"svmrad","48",0.6,0.666666666666667
10,27,"rf","48",0.8,0.666666666666667
10,27,"l2","49",0.6,0.666666666666667
10,27,"l1","49",0.6,0.5
10,27,"svmsig","49",0.6,0.666666666666667
10,27,"svmrad","49",0.6,0.666666666666667
10,27,"rf","49",0.6,0.333333333333333
10,27,"l2","50",0.6,1
10,27,"l1","50",0.6,0.666666666666667
10,27,"svmsig","50",1,1
10,27,"svmrad","50",0.6,1
10,27,"rf","50",1,1
